acc,loss,val_acc,val_loss
0.442688301,2.024221229,0.521778768,1.69953806
0.445347624,2.014460975,0.489465154,1.801664523
0.446803818,2.00048529,0.533833063,1.641861297
0.448247514,2.001059375,0.516207455,1.69773269
0.451696343,1.986732058,0.506786872,1.755870858
0.454186699,1.975424831,0.510737439,1.701105335
0.448528232,1.982668989,0.536264182,1.598344362
0.45700867,1.962130756,0.524209887,1.662097155
0.454262913,1.958654638,0.530388979,1.632827977
0.456989894,1.955573847,0.501418152,1.718175693
0.460496795,1.934093051,0.483995138,1.830451511
0.461361084,1.930270748,0.521474878,1.640088209
0.466794995,1.920194586,0.558650729,1.52946833
0.46114052,1.931681761,0.549736629,1.565221934
0.470315511,1.903538187,0.539100486,1.606521361
0.472930703,1.891698209,0.568577796,1.508959526
0.467937921,1.903051937,0.520664506,1.67564603
0.473652551,1.880103952,0.547811994,1.556974079
0.474013475,1.876106531,0.556928687,1.560395198
0.473778045,1.881592123,0.5386953,1.585664008
0.47432964,1.872437198,0.555206645,1.532559288
0.47966795,1.859351163,0.545178282,1.596461432
0.477161534,1.86414221,0.573743922,1.46703741
0.482314726,1.842028812,0.533427877,1.611065516
0.4834376,1.83320876,0.497771475,1.773004082
0.482816009,1.837935624,0.536466775,1.626969737
0.483698268,1.835518991,0.57232577,1.498135905
0.491225962,1.81025147,0.59167342,1.384109701
0.490627007,1.795458766,0.577188006,1.449717253
0.495147578,1.797818166,0.572832253,1.465024243
0.490625,1.800077862,0.578302269,1.456849151
0.493035485,1.784354347,0.559157212,1.53603857
0.494967116,1.793361111,0.574554295,1.458586199
0.497834456,1.778426983,0.568071313,1.505142451
0.498014918,1.773591908,0.574858185,1.466696466
0.499158654,1.768476065,0.559562399,1.529696454
0.49721018,1.772948615,0.599270665,1.37860364
0.501161859,1.760469025,0.551965154,1.538701674
0.500983462,1.747633263,0.579619125,1.440678916
0.503288418,1.744916849,0.588533225,1.415287762
0.507900225,1.724326607,0.599169368,1.350839586
0.502827238,1.736487207,0.571110211,1.471221534
0.506837504,1.732329489,0.593699352,1.414689801
0.51385547,1.706500894,0.6160859,1.290928388
0.512371671,1.708898542,0.602410859,1.345205938
0.512973211,1.709038433,0.614667747,1.278629733
0.518266763,1.682864988,0.548014587,1.562487369
0.509925409,1.713446085,0.614769044,1.304223876
0.5195701,1.677399085,0.621657212,1.280700475
0.517585018,1.690663825,0.585494327,1.417157763
0.524278846,1.669537051,0.621252026,1.26665426
0.524141803,1.663035904,0.543962723,1.573507054
0.52440247,1.657352774,0.62915316,1.239240392
0.524161854,1.662842431,0.621657212,1.279817726
0.526768527,1.649411343,0.595623987,1.373363907
0.528018626,1.641311693,0.617706645,1.285145095
0.527009143,1.642645428,0.608792545,1.34033593
0.527684295,1.636181576,0.621252026,1.262607378
0.53027751,1.637700007,0.619529984,1.294172032
0.532695087,1.620075962,0.630773906,1.244936287
0.530889423,1.625939462,0.654578606,1.185830215
0.53279544,1.6142295,0.647487844,1.194157348
0.53525641,1.605015319,0.609197731,1.320071802
0.539338471,1.589022931,0.652147488,1.186114072
0.541205486,1.583066864,0.650628039,1.173311888
0.541666667,1.580983478,0.643435981,1.211549794
0.541104689,1.589091562,0.617807942,1.278722519
0.548858173,1.564760033,0.651742301,1.18678388
0.545018465,1.570014232,0.654679903,1.157664572
0.545492788,1.564506722,0.651235818,1.181067471
0.546563905,1.557393695,0.662378444,1.126933652
0.547375801,1.555818036,0.660149919,1.145983623
0.550658317,1.546045332,0.654072123,1.150974146
0.550228585,1.55185794,0.587840545,1.4274112
0.553857876,1.536112028,0.660048622,1.135124222
0.554038338,1.530063876,0.657820097,1.133927474
0.555040905,1.525824599,0.637560778,1.228541949
0.559231633,1.512674351,0.671697731,1.106492776
0.559692814,1.503462083,0.64434765,1.191771998
0.561378205,1.511739266,0.670583468,1.119307945
0.558967566,1.504806835,0.650830632,1.180437024
0.561217949,1.496167671,0.570401135,1.51360717
0.563061978,1.500989809,0.681827391,1.057107589
0.562259384,1.487858698,0.660251216,1.133422449
0.56239984,1.492893905,0.624594814,1.279759083
0.567718369,1.480024818,0.648703404,1.174170548
0.567593038,1.471375369,0.65863047,1.149932121
0.573708694,1.462628613,0.70715154,0.972860376
0.566666667,1.473537203,0.684461102,1.049415276
0.572686076,1.452796304,0.692767423,1.031612296
0.573849054,1.449500927,0.681523501,1.051511345
0.574682884,1.440391433,0.669773096,1.099551347
0.573026949,1.449728407,0.649513776,1.157922044
0.581007379,1.427278184,0.67291329,1.090017247
0.576121795,1.437987395,0.707556726,0.988935653
0.576134905,1.445489429,0.699149109,1.005485266
0.581105491,1.421141769,0.691247974,1.029082258
0.585037697,1.419728647,0.682941653,1.06086286
0.580245428,1.424548482,0.651134522,1.163248156
0.584075233,1.416174502,0.704416532,0.962729692
0.586461341,1.397581929,0.708164506,0.976999398
0.58818109,1.405560292,0.718395462,0.954376256
0.588606833,1.390671723,0.700871151,0.986835526
0.588551702,1.389740594,0.699858185,0.990562465
0.592256176,1.383686984,0.736831442,0.87034784
0.587740385,1.392572424,0.719104538,0.923622408
0.59141402,1.385113407,0.675141815,1.062642465
0.593810212,1.379103317,0.726397893,0.930107547
0.592788462,1.373939925,0.705125608,0.991431827
0.594633109,1.365661937,0.692463533,1.035627632
0.591955406,1.374590101,0.673824959,1.08812428
0.597730189,1.355111678,0.724777147,0.918658655
0.598211421,1.349605215,0.705834684,0.956317527
0.601682692,1.34762055,0.705125608,0.952850606
0.598968369,1.350227887,0.646170989,1.217023579
0.596908085,1.357746037,0.728766026,0.898059331
0.604006256,1.341779182,0.740579417,0.861512675
0.603545075,1.330302481,0.703707455,0.990471659
0.604226821,1.330411,0.687702593,1.056203877
0.604487488,1.327355028,0.723257699,0.922435383
0.606392364,1.323215843,0.728018639,0.907193842
0.606412416,1.313113551,0.754963533,0.820607929
0.608076676,1.316543833,0.726701783,0.911521897
0.614793872,1.297462781,0.724574554,0.90040771
0.609961501,1.305762295,0.750506483,0.8375115
0.613630895,1.295645699,0.751519449,0.808625053
0.613470484,1.296717587,0.743111831,0.847403004
0.61491418,1.287007906,0.717990276,0.918228305
0.614693616,1.290880592,0.724068071,0.900475789
0.617340391,1.277826698,0.714343598,0.948015341
0.624057587,1.264542358,0.770056726,0.766091874
0.620568656,1.272968655,0.754963533,0.81420077
0.62393728,1.264774547,0.739161264,0.854087849
0.623477564,1.25850949,0.734602917,0.871116649
0.623494701,1.262904092,0.736324959,0.881499233
0.623556304,1.267578278,0.763877634,0.781100591
0.624899743,1.24564565,0.772994327,0.741159446
0.626664261,1.250433069,0.730145867,0.875815976
0.629792268,1.237356317,0.767625608,0.778708586
0.626604107,1.240683897,0.721231767,0.883795648
0.628047802,1.241167782,0.759420583,0.790530581
0.630915143,1.234134691,0.752937601,0.815518781
0.631717196,1.232841678,0.743010535,0.872846743
0.635948027,1.22806032,0.771778768,0.750678398
0.632940327,1.222088038,0.786871961,0.716850229
0.63508582,1.215340667,0.773905997,0.749697838
0.632900225,1.215251046,0.764384117,0.785563184
0.638073468,1.214522436,0.769752836,0.765693579
0.635948027,1.212030897,0.754963533,0.808169165
0.640399423,1.197754992,0.738452188,0.858759169
0.642364453,1.192332621,0.719813614,0.946592508
0.639817934,1.198013413,0.747366288,0.813316812
0.639396856,1.188043677,0.770563209,0.778835157
0.645773179,1.184962285,0.776641005,0.703759509
0.647537697,1.177286287,0.760028363,0.782685637
0.646916105,1.179377636,0.767828201,0.767659163
0.647718158,1.175771662,0.785048622,0.712492329
0.645512821,1.167126828,0.742605348,0.852182693
0.649365768,1.162569575,0.770259319,0.73422565
0.650160256,1.161913972,0.725384927,0.9248652
0.65069043,1.159525172,0.776944895,0.726826507
0.648099134,1.169439251,0.79791329,0.690759032
0.655538178,1.140855406,0.762459481,0.791158279
0.649021495,1.15646204,0.760534846,0.800596779
0.651989092,1.146116758,0.799331442,0.676993266
0.655478024,1.148336164,0.787581037,0.701338982
0.654294995,1.142688204,0.780996759,0.718324423
0.658265159,1.133236259,0.801256078,0.665311599
0.65571864,1.139070371,0.777350081,0.703887951
0.66069137,1.125429652,0.799939222,0.654565517
0.656300128,1.134984386,0.768030794,0.77385115
0.657783927,1.125468819,0.777248784,0.739689354
0.664320661,1.114796126,0.792443274,0.698012387
0.658686237,1.120543236,0.787277147,0.702322463
0.659548444,1.122734743,0.829619125,0.58485924
0.66235563,1.111825938,0.784846029,0.709929562
0.662074912,1.1110023,0.809461102,0.620602192
0.666907283,1.104735868,0.829416532,0.584922173
0.666546359,1.09937706,0.794469206,0.66365259
0.664922201,1.107568406,0.792240681,0.677368503
0.666967437,1.101029385,0.805611831,0.642746095
0.665303176,1.099600758,0.799635332,0.651691004
0.671098011,1.083984854,0.81189222,0.633963399
0.672461501,1.075170092,0.802269044,0.671245608
0.669313442,1.087139579,0.830935981,0.5770349
0.669032724,1.080312369,0.829720421,0.566921914
0.674499199,1.067617574,0.806219611,0.646210122
0.67048009,1.083303874,0.819286872,0.607893856
0.676612127,1.065918084,0.791329011,0.66696821
0.673143247,1.078074614,0.789910859,0.694922522
0.672682066,1.072304999,0.808144246,0.633892238
0.678336542,1.055024293,0.830530794,0.562614149
0.679238851,1.051917339,0.824554295,0.580538984
0.678336542,1.062489395,0.814728525,0.614754254
0.678376644,1.056327145,0.781951122,0.709883185
0.679278954,1.0537248,0.825465964,0.575758043
0.684251684,1.039892634,0.802471637,0.652151804
0.678897979,1.052083845,0.806017018,0.637879106
0.682848091,1.036929553,0.794773096,0.683320717
0.681003369,1.044331518,0.830429498,0.56658701
0.684271736,1.036622657,0.834886548,0.54798858
0.683770452,1.031311214,0.846029173,0.525066526
0.68960539,1.021620977,0.847346029,0.514801712
0.688261951,1.021593036,0.824452998,0.581074822
0.690166827,1.013457764,0.832455429,0.550110648
0.688041386,1.026392727,0.815842788,0.609825938
0.686959135,1.024002315,0.800952188,0.656139831
0.688904946,1.016042259,0.825567261,0.573849957
0.686878409,1.018078669,0.81665316,0.615538483
0.692753449,1.005083887,0.827694489,0.585480904
0.691831088,1.006387843,0.806726094,0.637856853
0.697706128,0.989014333,0.73126013,0.910102502
0.693429487,0.998400993,0.823845219,0.598304278
0.693300417,0.995022364,0.846940843,0.503831397
0.696763715,0.99182231,0.812702593,0.613457008
0.695821303,0.998412318,0.833063209,0.550976551
0.695961662,0.993485005,0.835696921,0.546341354
0.695821303,0.988981191,0.837013776,0.540373602
0.69548043,0.993800328,0.801053485,0.644240671
0.699819712,0.982455494,0.824452998,0.568202956
0.698458574,0.978302565,0.790822528,0.66419457
0.698217147,0.986577711,0.858184765,0.478216316
0.700686416,0.97547508,0.811081848,0.626512489
0.703400706,0.970953988,0.817058347,0.595103356
0.704467147,0.967175193,0.849473258,0.500852271
0.70392204,0.961461876,0.852106969,0.488802898
0.701208253,0.974484933,0.831746353,0.55812757
0.704884504,0.963029652,0.851397893,0.502982086
0.703866186,0.960911019,0.842382496,0.54129345
0.706647399,0.953613769,0.838330632,0.532922439
0.702844551,0.965093536,0.865883306,0.461016977
0.706185774,0.953698031,0.840356564,0.528829396
0.711401187,0.93960595,0.864262561,0.45431648
0.707631537,0.951116642,0.854234198,0.494289821
0.712824832,0.941565631,0.809359806,0.615538031
0.706388354,0.948995909,0.86487034,0.46147362
0.71340632,0.933025,0.83184765,0.563431791
0.712544113,0.927760475,0.851094003,0.501010623
0.713646936,0.930523114,0.852613452,0.507058076
0.712540064,0.94024836,0.864363857,0.452365724
0.710581246,0.930740103,0.857982172,0.472602949
0.71837905,0.923564079,0.845218801,0.516030282
0.715965545,0.926173869,0.851904376,0.472346469
0.717124277,0.918680912,0.819388169,0.569185333
0.71430863,0.927951823,0.854538088,0.48334134
0.714529195,0.927338334,0.867605348,0.450730722
0.715411453,0.920871117,0.832658023,0.551789587
0.718309295,0.912556283,0.858488655,0.477194654
0.71999438,0.909540365,0.876722042,0.42151547
0.71972249,0.904868683,0.848257699,0.49519709
0.718739974,0.913911617,0.863452188,0.462051535
0.722248957,0.903010155,0.863756078,0.458375024
0.724073629,0.902451549,0.849675851,0.483542629
0.72499599,0.893308962,0.852410859,0.483568326
0.722369265,0.902913705,0.857374392,0.462455906
0.72575794,0.889521919,0.866288493,0.443701613
0.723497596,0.895767949,0.863249595,0.455625252
0.727422201,0.889884944,0.870644246,0.442431345
0.721439467,0.902240587,0.807536467,0.618757096
0.725777992,0.891805462,0.882090762,0.414533418
0.729888515,0.87832238,0.87530389,0.42314558
0.723752807,0.89239201,0.882698541,0.391983724
0.730588942,0.873396118,0.86041329,0.454634019
0.729347303,0.877280365,0.854740681,0.476308268
0.72770292,0.883301787,0.891410049,0.383491053
0.725056144,0.879255097,0.876012966,0.404478172
0.73026949,0.865805759,0.865376823,0.430488214
0.731810897,0.868248668,0.875911669,0.413264662
0.731033237,0.871763166,0.895158023,0.358112631
0.733854167,0.869420598,0.862540519,0.450840992
0.735488921,0.856225487,0.872163695,0.43331993
0.734174679,0.857022526,0.844611021,0.506150293
0.733557908,0.867155509,0.889789303,0.383631074
0.738330125,0.846970395,0.873297276,0.436237383
0.732134264,0.868173703,0.872467585,0.419730652
0.737868945,0.858373551,0.887256888,0.380670227
0.734445247,0.859397882,0.868010535,0.437024054
0.734995994,0.851393148,0.872264992,0.43455793
0.734124117,0.854719076,0.85534846,0.4691411
0.737929099,0.850974169,0.870948136,0.421748222
0.737447867,0.847775936,0.883002431,0.386071891
0.742601059,0.835964543,0.868719611,0.433517049
0.743002085,0.838382781,0.881888169,0.400079775
0.740415464,0.83810999,0.888371151,0.375335273
0.738661859,0.844335079,0.852005673,0.487417235
0.743898523,0.830500624,0.890498379,0.370488661
0.740564904,0.840234728,0.830935981,0.536182394
0.74536368,0.819273274,0.8988047,0.345284685
0.745588707,0.818965775,0.865680713,0.443615188
0.743930288,0.829029936,0.877532415,0.40039085
0.744962267,0.823401492,0.888472447,0.369945354
0.744305422,0.827336184,0.864465154,0.447031203
0.748357372,0.814637243,0.878849271,0.38753319
0.743884344,0.827304182,0.863857374,0.439144457
0.74658799,0.81842002,0.862743112,0.444266103
0.748716715,0.812241335,0.881381686,0.390787883
0.747633943,0.819821705,0.89941248,0.332939875
0.748878205,0.805632667,0.896272285,0.348751984
0.750922361,0.809235601,0.866187196,0.422419976
0.751283285,0.802815716,0.904072123,0.332269681
0.748936256,0.806851366,0.868820908,0.429773526
0.751642628,0.815796376,0.896373582,0.342303463
0.750762685,0.798866133,0.895158023,0.354345814
0.751963141,0.796283314,0.890599676,0.370069846
0.754816956,0.791612112,0.890802269,0.360175852
0.749819712,0.805608179,0.892220421,0.364484081
0.753348572,0.802457403,0.901134522,0.323750885
0.75360924,0.792229699,0.874493517,0.415167921
0.751565511,0.80237849,0.887560778,0.378198535
0.751483799,0.800178433,0.875709076,0.404327257
0.7609375,0.77137672,0.915012156,0.298632094
0.752506416,0.804489814,0.87530389,0.422391298
0.754756744,0.788395687,0.862236629,0.443964013
0.755548878,0.785593173,0.8839141,0.383952436
0.757707129,0.789233402,0.845218801,0.507006001
0.753689445,0.787055655,0.857471955,0.463955444
0.755794835,0.786324978,0.898905997,0.341280566
0.758441611,0.777152937,0.880773906,0.388156852
0.756536734,0.783635739,0.899615073,0.331280773
0.760506898,0.772358361,0.884927066,0.381993693
0.759624639,0.780825521,0.903363047,0.324900656
0.759925409,0.776636405,0.903059157,0.326098363
0.761629772,0.768295109,0.884927066,0.392873735
0.761970645,0.766866895,0.860615883,0.458083197
0.762993263,0.764680643,0.902046191,0.327878212
0.76219121,0.766501889,0.881280389,0.396810746
0.75767966,0.775397911,0.903160454,0.321923228
0.768086301,0.749016361,0.890903566,0.350112729
0.764176291,0.76025773,0.8660859,0.440978384
0.761268848,0.759584757,0.887662075,0.369470665
0.762311518,0.767784558,0.861324959,0.44579084
0.768046198,0.754330908,0.918557536,0.285939603
0.764022436,0.760815206,0.869124797,0.425179295
0.768745986,0.748034964,0.899615073,0.347056921
0.76686317,0.75330731,0.905692869,0.316367953
0.769971126,0.743977424,0.88928282,0.349755324
0.765439525,0.753463774,0.897893031,0.343895571
0.766843118,0.750588783,0.880166126,0.385449919
0.770111485,0.743647815,0.875202593,0.406099795
0.770091434,0.738704248,0.914201783,0.304912478
0.767484761,0.747195688,0.900628039,0.330595319
0.771715592,0.735052021,0.914910859,0.278200744
0.769189124,0.738143876,0.875911669,0.403123647
0.769048765,0.744146725,0.908123987,0.314244124
0.770311999,0.738740738,0.902248784,0.326667284
0.770151588,0.732258426,0.895158023,0.351067671
0.773379852,0.733990091,0.883610211,0.376609866
0.774342316,0.728075002,0.877633712,0.397883129
0.769249278,0.736423545,0.874797407,0.393378529
0.772357235,0.733134013,0.905996759,0.311258688
0.771314565,0.73095048,0.907718801,0.313927916
0.772537697,0.732329879,0.887358185,0.377700609
0.769008662,0.741696753,0.91416266,0.293128116
0.770211742,0.739351091,0.904679903,0.320440246
0.775705807,0.721053692,0.922508104,0.272322199
0.77544514,0.726135013,0.901944895,0.338608691
0.775344883,0.726325393,0.855145867,0.464954889
0.776146936,0.721185238,0.857475689,0.463321015
0.776928938,0.721519859,0.908731767,0.310748596
0.774161854,0.721174927,0.895158023,0.348731454
0.774823548,0.723001632,0.901337115,0.333855573
0.779234841,0.712942752,0.900628039,0.318595383
0.777811197,0.711929148,0.901235818,0.332512423
0.778934071,0.715608965,0.907617504,0.322576987
0.78057828,0.697927671,0.915316045,0.296146048
0.777791145,0.713034721,0.913796596,0.288634283
0.77831248,0.713809491,0.904983793,0.322963146
0.782723773,0.699429942,0.892220421,0.359321608
0.779976741,0.70243192,0.910149919,0.296441693
0.778833815,0.70920226,0.903970827,0.315746325
0.781580847,0.705739518,0.922811994,0.261787075
0.78148059,0.703420104,0.912378444,0.29970278
0.779174687,0.707825945,0.910048622,0.29402195
0.781159769,0.696647334,0.900425446,0.330616488
0.784247674,0.701356876,0.907921394,0.30345952
0.784688803,0.697365929,0.900729335,0.332320437
0.784668752,0.686600549,0.906705835,0.302269665
0.778593199,0.704371004,0.893435981,0.348787111
0.787816811,0.680509507,0.916329011,0.274352268
0.787215271,0.684892839,0.931827391,0.237980754
0.786312961,0.686139185,0.906503241,0.303647223
0.782102182,0.693823065,0.888877634,0.35949737
0.786112448,0.689109936,0.928484603,0.256918143
0.786533526,0.682970956,0.906199352,0.315720766
0.784207571,0.695591284,0.901539708,0.326770743
0.786518429,0.686891829,0.934866288,0.224083088
0.786227521,0.680583428,0.931219611,0.249398528
0.785270292,0.693860241,0.934258509,0.238266542
0.787239583,0.691916574,0.894854133,0.351022119
0.7852842,0.69345442,0.888776337,0.367685262
0.784809111,0.685225866,0.88958671,0.3601478
0.78946102,0.679956171,0.921596434,0.264480286
0.789200353,0.681861082,0.901438412,0.332875733
0.790002406,0.669073841,0.919874392,0.266876659
0.787977222,0.677971732,0.911264182,0.301597646
0.791827077,0.672354205,0.901641005,0.327614352
0.790704203,0.673022523,0.905490276,0.305744627
0.791646615,0.668254593,0.913492707,0.303297407
0.791506256,0.668332391,0.91876013,0.267580574
0.790122714,0.673993537,0.908833063,0.297963943
0.792528874,0.667477834,0.853930308,0.482740959
0.787977222,0.680004883,0.919165316,0.267930203
0.793210619,0.66156144,0.912277147,0.29285787
0.792047642,0.667060833,0.914606969,0.287837525
0.792669233,0.664165819,0.911061588,0.292919205
0.797180783,0.660438259,0.947730956,0.202411036
0.795235804,0.656136679,0.929700162,0.249248569
0.794150641,0.665231354,0.921900324,0.262818843
0.793392743,0.665005571,0.871555916,0.410106273
0.791807026,0.666184257,0.926965154,0.252578973
0.798504171,0.643877647,0.886750405,0.363176465
0.795536574,0.65760361,0.928180713,0.241844661
0.795235804,0.651144897,0.926762561,0.254322882
0.797521655,0.651191779,0.93213128,0.233118528
0.797516026,0.647995366,0.91278363,0.290528508
0.794617052,0.654470398,0.931219611,0.236808248
0.798484119,0.648243943,0.916632901,0.274176375
0.794911859,0.655136084,0.903666937,0.309367422
0.800698459,0.638097167,0.874594814,0.425791104
0.796920116,0.643539436,0.909136953,0.301174869
0.798303657,0.645949998,0.921089951,0.258946988
0.797762271,0.643406249,0.915316045,0.275394701
0.799727302,0.643461843,0.925141815,0.248354682
0.800208534,0.641653034,0.941855754,0.20765838
0.799787456,0.643492604,0.931320908,0.232987633
0.80234375,0.637276221,0.923824959,0.262180272
0.797145954,0.643361041,0.924534036,0.25979496
0.800068175,0.639505898,0.928079417,0.244801554
0.802835258,0.635987092,0.926863857,0.259452657
0.801672281,0.636767126,0.901641005,0.326116894
0.799767405,0.641772573,0.925547002,0.252688436
0.802574591,0.63517042,0.924579327,0.251527591
0.801030639,0.634904242,0.908529173,0.288157398
0.800790022,0.644288542,0.913290113,0.289085843
0.803445513,0.625977107,0.88958671,0.350967755
0.801541426,0.633066657,0.923419773,0.260702363
0.800890279,0.635423757,0.916632901,0.281531671
0.804198749,0.629807036,0.929092382,0.238462371
0.802875361,0.630034307,0.919165316,0.265207286
0.801511871,0.632762957,0.933853323,0.224686933
0.804078441,0.626052249,0.934663695,0.218131598
0.808349374,0.621185588,0.926256078,0.250438363
0.801632178,0.632385376,0.939728525,0.218328501
0.806604909,0.624661069,0.893942464,0.34504767
0.805502085,0.626775616,0.909035656,0.296764218
0.808309272,0.612059209,0.924128849,0.246504503
0.808092949,0.616344504,0.921697731,0.254810338
0.805033719,0.621462372,0.906401945,0.301678424
0.807647578,0.620595661,0.92352107,0.259620156
0.804299006,0.626985449,0.931320908,0.22549642
0.809051171,0.618886327,0.921697731,0.257829253
0.80873035,0.608602556,0.944590762,0.19475628
